Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	144.00	1298.6	0.00077003	-186.33	-175.24	2.2202	1.0940	1.6450	1166.0	-0.037859	0.00064636	0.19968	liquid
61.000	144.00	1294.5	0.00077250	-184.72	-173.60	2.2474	1.0869	1.6477	1162.0	-0.037697	0.00061605	0.19839	liquid
62.000	144.00	1290.3	0.00077500	-183.11	-171.95	2.2743	1.0805	1.6498	1157.4	-0.037554	0.00058776	0.19711	liquid
63.000	144.00	1286.1	0.00077752	-181.49	-170.30	2.3007	1.0746	1.6514	1152.2	-0.037427	0.00056133	0.19583	liquid
64.000	144.00	1282.0	0.00078006	-179.88	-168.65	2.3267	1.0691	1.6525	1146.7	-0.037314	0.00053663	0.19455	liquid
65.000	144.00	1277.8	0.00078262	-178.26	-166.99	2.3523	1.0639	1.6533	1140.8	-0.037213	0.00051353	0.19326	liquid
66.000	144.00	1273.5	0.00078521	-176.65	-165.34	2.3775	1.0588	1.6537	1134.6	-0.037120	0.00049191	0.19198	liquid
67.000	144.00	1269.3	0.00078782	-175.03	-163.69	2.4024	1.0539	1.6537	1128.2	-0.037035	0.00047167	0.19070	liquid
68.000	144.00	1265.1	0.00079044	-173.41	-162.03	2.4269	1.0491	1.6536	1121.6	-0.036955	0.00045269	0.18941	liquid
69.000	144.00	1260.9	0.00079309	-171.80	-160.38	2.4511	1.0445	1.6532	1115.0	-0.036878	0.00043489	0.18813	liquid
70.000	144.00	1256.7	0.00079576	-170.18	-158.73	2.4748	1.0398	1.6527	1108.2	-0.036804	0.00041817	0.18685	liquid
71.000	144.00	1252.4	0.00079845	-168.57	-157.07	2.4983	1.0353	1.6520	1101.3	-0.036730	0.00040246	0.18557	liquid
72.000	144.00	1248.2	0.00080116	-166.96	-155.42	2.5214	1.0308	1.6513	1094.4	-0.036657	0.00038768	0.18429	liquid
73.000	144.00	1244.0	0.00080389	-165.35	-153.77	2.5441	1.0263	1.6505	1087.4	-0.036581	0.00037377	0.18301	liquid
74.000	144.00	1239.7	0.00080664	-163.74	-152.12	2.5666	1.0219	1.6496	1080.4	-0.036504	0.00036065	0.18172	liquid
75.000	144.00	1235.5	0.00080942	-162.13	-150.47	2.5887	1.0175	1.6488	1073.4	-0.036424	0.00034828	0.18044	liquid
76.000	144.00	1231.2	0.00081221	-160.52	-148.82	2.6106	1.0131	1.6479	1066.3	-0.036339	0.00033659	0.17916	liquid
77.000	144.00	1226.9	0.00081503	-158.91	-147.18	2.6321	1.0088	1.6471	1059.3	-0.036251	0.00032554	0.17788	liquid
78.000	144.00	1222.7	0.00081787	-157.31	-145.53	2.6534	1.0045	1.6463	1052.2	-0.036157	0.00031509	0.17660	liquid
79.000	144.00	1218.4	0.00082074	-155.70	-143.88	2.6743	1.0003	1.6455	1045.2	-0.036058	0.00030519	0.17532	liquid
80.000	144.00	1214.1	0.00082363	-154.10	-142.24	2.6950	0.99608	1.6448	1038.1	-0.035953	0.00029581	0.17404	liquid
81.000	144.00	1209.9	0.00082655	-152.50	-140.59	2.7154	0.99192	1.6442	1031.1	-0.035841	0.00028690	0.17276	liquid
82.000	144.00	1205.6	0.00082949	-150.89	-138.95	2.7356	0.98780	1.6437	1024.0	-0.035723	0.00027844	0.17148	liquid
83.000	144.00	1201.3	0.00083246	-149.29	-137.31	2.7555	0.98372	1.6432	1017.0	-0.035598	0.00027040	0.17020	liquid
84.000	144.00	1197.0	0.00083545	-147.69	-135.66	2.7752	0.97969	1.6428	1010.0	-0.035465	0.00026274	0.16891	liquid
85.000	144.00	1192.6	0.00083848	-146.09	-134.02	2.7947	0.97570	1.6426	1003.0	-0.035324	0.00025545	0.16763	liquid
86.000	144.00	1188.3	0.00084153	-144.50	-132.38	2.8139	0.97175	1.6424	995.97	-0.035176	0.00024850	0.16635	liquid
87.000	144.00	1184.0	0.00084461	-142.90	-130.74	2.8329	0.96786	1.6423	988.98	-0.035019	0.00024186	0.16506	liquid
88.000	144.00	1179.6	0.00084772	-141.30	-129.09	2.8516	0.96401	1.6424	981.99	-0.034854	0.00023552	0.16378	liquid
89.000	144.00	1175.3	0.00085087	-139.70	-127.45	2.8702	0.96020	1.6425	975.02	-0.034680	0.00022946	0.16250	liquid
