Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
60.000	156.00	1300.0	0.00076925	-186.50	-174.50	2.2173	1.0945	1.6430	1169.1	-0.037919	0.00065216	0.20014	liquid
61.000	156.00	1295.8	0.00077170	-184.89	-172.85	2.2445	1.0876	1.6458	1165.1	-0.037756	0.00062160	0.19887	liquid
62.000	156.00	1291.7	0.00077418	-183.28	-171.20	2.2713	1.0815	1.6480	1160.5	-0.037612	0.00059307	0.19760	liquid
63.000	156.00	1287.5	0.00077668	-181.67	-169.56	2.2976	1.0757	1.6496	1155.3	-0.037486	0.00056643	0.19633	liquid
64.000	156.00	1283.4	0.00077920	-180.06	-167.91	2.3236	1.0704	1.6508	1149.8	-0.037374	0.00054152	0.19505	liquid
65.000	156.00	1279.2	0.00078175	-178.45	-166.25	2.3492	1.0652	1.6516	1143.9	-0.037273	0.00051824	0.19378	liquid
66.000	156.00	1275.0	0.00078432	-176.84	-164.60	2.3744	1.0603	1.6520	1137.8	-0.037183	0.00049644	0.19251	liquid
67.000	156.00	1270.8	0.00078690	-175.23	-162.95	2.3993	1.0555	1.6521	1131.4	-0.037100	0.00047603	0.19124	liquid
68.000	156.00	1266.6	0.00078951	-173.61	-161.30	2.4238	1.0508	1.6519	1124.9	-0.037022	0.00045690	0.18996	liquid
69.000	156.00	1262.4	0.00079214	-172.00	-159.65	2.4479	1.0462	1.6516	1118.2	-0.036949	0.00043895	0.18869	liquid
70.000	156.00	1258.2	0.00079478	-170.39	-158.00	2.4716	1.0416	1.6510	1111.5	-0.036878	0.00042209	0.18742	liquid
71.000	156.00	1254.0	0.00079745	-168.78	-156.34	2.4951	1.0371	1.6503	1104.7	-0.036808	0.00040625	0.18615	liquid
72.000	156.00	1249.8	0.00080013	-167.18	-154.69	2.5181	1.0326	1.6495	1097.8	-0.036738	0.00039135	0.18488	liquid
73.000	156.00	1245.6	0.00080284	-165.57	-153.05	2.5409	1.0282	1.6486	1090.9	-0.036667	0.00037732	0.18361	liquid
74.000	156.00	1241.4	0.00080557	-163.96	-151.40	2.5633	1.0238	1.6477	1083.9	-0.036594	0.00036409	0.18234	liquid
75.000	156.00	1237.1	0.00080832	-162.36	-149.75	2.5854	1.0194	1.6468	1077.0	-0.036519	0.00035161	0.18107	liquid
76.000	156.00	1232.9	0.00081109	-160.76	-148.10	2.6072	1.0151	1.6459	1070.0	-0.036439	0.00033983	0.17980	liquid
77.000	156.00	1228.7	0.00081388	-159.15	-146.46	2.6287	1.0108	1.6450	1063.0	-0.036356	0.00032869	0.17853	liquid
78.000	156.00	1224.5	0.00081669	-157.55	-144.81	2.6499	1.0065	1.6441	1056.0	-0.036268	0.00031815	0.17726	liquid
79.000	156.00	1220.2	0.00081953	-155.95	-143.17	2.6709	1.0023	1.6432	1049.0	-0.036175	0.00030817	0.17599	liquid
80.000	156.00	1216.0	0.00082239	-154.36	-141.53	2.6915	0.99809	1.6425	1042.0	-0.036076	0.00029871	0.17472	liquid
81.000	156.00	1211.7	0.00082528	-152.76	-139.89	2.7119	0.99393	1.6417	1035.1	-0.035971	0.00028973	0.17345	liquid
82.000	156.00	1207.5	0.00082819	-151.16	-138.24	2.7321	0.98982	1.6411	1028.1	-0.035859	0.00028120	0.17218	liquid
83.000	156.00	1203.2	0.00083112	-149.57	-136.60	2.7520	0.98575	1.6405	1021.2	-0.035741	0.00027309	0.17091	liquid
84.000	156.00	1198.9	0.00083409	-147.97	-134.96	2.7716	0.98172	1.6401	1014.2	-0.035615	0.00026537	0.16963	liquid
85.000	156.00	1194.6	0.00083708	-146.38	-133.32	2.7910	0.97773	1.6397	1007.3	-0.035482	0.00025802	0.16836	liquid
86.000	156.00	1190.3	0.00084009	-144.79	-131.68	2.8102	0.97379	1.6394	1000.4	-0.035342	0.00025101	0.16709	liquid
87.000	156.00	1186.0	0.00084314	-143.20	-130.04	2.8292	0.96990	1.6392	993.44	-0.035193	0.00024433	0.16582	liquid
88.000	156.00	1181.7	0.00084621	-141.61	-128.40	2.8479	0.96605	1.6391	986.53	-0.035037	0.00023794	0.16455	liquid
89.000	156.00	1177.4	0.00084932	-140.02	-126.77	2.8664	0.96225	1.6391	979.63	-0.034872	0.00023183	0.16327	liquid
90.000	156.00	1173.1	0.00085245	-138.42	-125.13	2.8847	0.95850	1.6392	972.75	-0.034698	0.00022598	0.16200	liquid
91.000	156.00	1168.7	0.00085562	-136.83	-123.49	2.9028	0.95479	1.6395	965.87	-0.034516	0.00022038	0.16073	liquid
92.000	156.00	1164.4	0.00085882	-135.25	-121.85	2.9208	0.95113	1.6398	959.00	-0.034324	0.00021501	0.15945	liquid
93.000	156.00	1160.0	0.00086206	-133.66	-120.21	2.9385	0.94752	1.6402	952.13	-0.034124	0.00020986	0.15818	liquid
94.000	156.00	1155.6	0.00086533	-132.07	-118.57	2.9560	0.94396	1.6408	945.28	-0.033914	0.00020492	0.15690	liquid
95.000	156.00	1151.2	0.00086863	-130.48	-116.93	2.9734	0.94044	1.6414	938.43	-0.033694	0.00020016	0.15563	liquid
96.000	156.00	1146.8	0.00087197	-128.89	-115.28	2.9906	0.93697	1.6422	931.58	-0.033464	0.00019559	0.15435	liquid
97.000	156.00	1142.4	0.00087535	-127.30	-113.64	3.0076	0.93354	1.6431	924.74	-0.033225	0.00019118	0.15308	liquid
98.000	156.00	1138.0	0.00087876	-125.71	-112.00	3.0245	0.93016	1.6440	917.90	-0.032975	0.00018694	0.15180	liquid
99.000	156.00	1133.5	0.00088222	-124.12	-110.35	3.0412	0.92683	1.6451	911.07	-0.032714	0.00018285	0.15053	liquid
100.00	156.00	1129.0	0.00088571	-122.52	-108.71	3.0577	0.92354	1.6463	904.24	-0.032442	0.00017890	0.14925	liquid
101.00	156.00	1124.5	0.00088925	-120.93	-107.06	3.0741	0.92030	1.6477	897.41	-0.032160	0.00017508	0.14797	liquid
102.00	156.00	1120.0	0.00089283	-119.34	-105.41	3.0903	0.91710	1.6491	890.58	-0.031866	0.00017140	0.14670	liquid
103.00	156.00	1115.5	0.00089645	-117.75	-103.76	3.1064	0.91394	1.6506	883.76	-0.031560	0.00016783	0.14542	liquid
104.00	156.00	1111.0	0.00090012	-116.15	-102.11	3.1224	0.91083	1.6523	876.93	-0.031242	0.00016438	0.14415	liquid
105.00	156.00	1106.4	0.00090384	-114.56	-100.46	3.1382	0.90776	1.6541	870.11	-0.030912	0.00016103	0.14287	liquid
106.00	156.00	1101.8	0.00090760	-112.96	-98.803	3.1539	0.90473	1.6560	863.29	-0.030570	0.00015779	0.14160	liquid
107.00	156.00	1097.2	0.00091141	-111.36	-97.146	3.1695	0.90174	1.6580	856.46	-0.030215	0.00015465	0.14032	liquid
108.00	156.00	1092.6	0.00091527	-109.77	-95.487	3.1849	0.89879	1.6601	849.63	-0.029846	0.00015159	0.13905	liquid
109.00	156.00	1087.9	0.00091918	-108.17	-93.826	3.2002	0.89589	1.6623	842.81	-0.029463	0.00014863	0.13777	liquid
110.00	156.00	1083.2	0.00092315	-106.56	-92.162	3.2154	0.89302	1.6647	835.98	-0.029067	0.00014575	0.13650	liquid
111.00	156.00	1078.5	0.00092717	-104.96	-90.496	3.2305	0.89020	1.6672	829.14	-0.028656	0.00014295	0.13523	liquid
112.00	156.00	1073.8	0.00093125	-103.36	-88.828	3.2454	0.88741	1.6698	822.31	-0.028230	0.00014022	0.13396	liquid
113.00	156.00	1069.1	0.00093538	-101.75	-87.157	3.2603	0.88467	1.6726	815.47	-0.027789	0.00013756	0.13269	liquid
114.00	156.00	1064.3	0.00093958	-100.14	-85.483	3.2750	0.88196	1.6754	808.63	-0.027332	0.00013498	0.13142	liquid
115.00	156.00	1059.5	0.00094383	-98.530	-83.806	3.2897	0.87929	1.6784	801.78	-0.026858	0.00013246	0.13016	liquid
116.00	156.00	1054.7	0.00094815	-96.917	-82.126	3.3042	0.87666	1.6816	794.94	-0.026368	0.00013000	0.12890	liquid
117.00	156.00	1049.8	0.00095254	-95.302	-80.443	3.3187	0.87407	1.6848	788.08	-0.025860	0.00012760	0.12764	liquid
118.00	156.00	1044.9	0.00095699	-93.685	-78.756	3.3330	0.87151	1.6882	781.22	-0.025334	0.00012526	0.12638	liquid
119.00	156.00	1040.0	0.00096151	-92.066	-77.066	3.3473	0.86899	1.6918	774.36	-0.024790	0.00012297	0.12513	liquid
120.00	156.00	1035.1	0.00096610	-90.444	-75.373	3.3615	0.86651	1.6955	767.49	-0.024226	0.00012074	0.12387	liquid
121.00	156.00	1030.1	0.00097077	-88.819	-73.675	3.3755	0.86407	1.6993	760.62	-0.023643	0.00011856	0.12262	liquid
122.00	156.00	1025.1	0.00097551	-87.192	-71.974	3.3896	0.86166	1.7033	753.74	-0.023039	0.00011642	0.12137	liquid
123.00	156.00	1020.1	0.00098033	-85.562	-70.268	3.4035	0.85929	1.7075	746.85	-0.022413	0.00011433	0.12012	liquid
124.00	156.00	1015.0	0.00098523	-83.928	-68.559	3.4173	0.85696	1.7118	739.96	-0.021765	0.00011229	0.11888	liquid
125.00	156.00	1009.9	0.00099021	-82.292	-66.845	3.4311	0.85467	1.7162	733.06	-0.021095	0.00011029	0.11764	liquid
126.00	156.00	1004.7	0.00099528	-80.653	-65.126	3.4448	0.85241	1.7209	726.16	-0.020400	0.00010833	0.11640	liquid
127.00	156.00	999.56	0.0010004	-79.010	-63.403	3.4584	0.85019	1.7257	719.25	-0.019681	0.00010641	0.11516	liquid
128.00	156.00	994.35	0.0010057	-77.364	-61.675	3.4720	0.84800	1.7307	712.33	-0.018936	0.00010453	0.11393	liquid
129.00	156.00	989.09	0.0010110	-75.714	-59.942	3.4854	0.84585	1.7359	705.41	-0.018165	0.00010268	0.11270	liquid
130.00	156.00	983.79	0.0010165	-74.060	-58.203	3.4989	0.84374	1.7412	698.48	-0.017366	0.00010087	0.11148	liquid
131.00	156.00	978.46	0.0010220	-72.402	-56.459	3.5122	0.84167	1.7468	691.55	-0.016538	9.9100e-05	0.11026	liquid
132.00	156.00	973.08	0.0010277	-70.741	-54.709	3.5255	0.83963	1.7526	684.61	-0.015680	9.7360e-05	0.10904	liquid
133.00	156.00	967.66	0.0010334	-69.075	-52.954	3.5388	0.83763	1.7585	677.66	-0.014792	9.5652e-05	0.10782	liquid
134.00	156.00	962.19	0.0010393	-67.405	-51.192	3.5520	0.83567	1.7647	670.71	-0.013871	9.3976e-05	0.10661	liquid
135.00	156.00	956.68	0.0010453	-65.731	-49.424	3.5651	0.83375	1.7711	663.75	-0.012917	9.2331e-05	0.10541	liquid
136.00	156.00	951.12	0.0010514	-64.052	-47.650	3.5782	0.83186	1.7778	656.78	-0.011927	9.0716e-05	0.10421	liquid
137.00	156.00	945.51	0.0010576	-62.368	-45.869	3.5913	0.83001	1.7846	649.81	-0.010902	8.9129e-05	0.10301	liquid
138.00	156.00	939.85	0.0010640	-60.679	-44.081	3.6043	0.82820	1.7917	642.84	-0.0098382	8.7571e-05	0.10182	liquid
